"jS_mouseID","jS_sex","jS_lon","jS_lat","jS_year","jS_BMI","jS_HI","jS_Ntrapped","ID","imperv","tcd","clc","swf_perc","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","soil_moist","soil_ph","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","clc_fct"
"AA_0124","F",13.3047,52.9936,"2016",-0.221987677453848,0.04,7,320,9.17000007629395,0,"211",1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,92.0007476806641,6.61646509170532,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","3"
"AA_0206","M",13.1633,53.2397,"2016",-0.54479989344808,0.85,6,321,38.560001373291,2.75,"112",0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,94,5.82752084732056,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3125","F",13.6664,52.7339,"2015",1.91485078816576,0,15,322,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0273","M",13.5353,52.8969,"2017",0.276290427002561,0.28,10,323,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0363","M",13.8975,52.2761,"2017",0.471861546504187,0.2,14,324,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"AA_0267","F",13.5472,52.9217,"2017",-0.0804753729419535,0.08,1,325,68.0400009155273,0.419999986886978,"112",0,22.1092071533203,111.397941589355,42.4467506408691,49.1705741882324,66.9662322998047,14.2238731384277,92,4.82803964614868,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","2"
"SK_3012","M",12.2672,48.9256,"2015",0.733483423162155,0.74,5,326,62.9300003051758,3.16000008583069,"112",7,12.6829671859741,57.6934013366699,32.9931182861328,46.6051864624023,101.032455444336,52.7311744689941,102,7.85071659088135,0.877717077732086,0.0491081885993481,8.19226406747475e-05,0.16367781162262,0.00915775820612907,0.0152770392596722,"09375170","2"
"AA_0420","M",14.2724,52.6823,"2017",-0.328326092327042,0.84,1,327,27.4599990844727,2.32999992370605,"112",63,35.0028877258301,128.488540649414,34.9657096862793,37.006721496582,60.943675994873,7.93334245681763,87,7.09058046340942,0.0684643909335136,0.0451752878725529,6.20483115199022e-05,0.0183743163943291,0.012124041095376,0.0166523847728968,"12064365","2"
"SK_3093","M",13.7414,52.9753,"2015",-0.561747205341088,0.8,1,328,61.4700012207031,7.98999977111816,"111",8,29.6525440216064,95.961311340332,33.6148300170898,42.8122711181641,50.1769752502441,15.2016983032227,93.511833190918,5.98930692672729,0.245014220476151,0.00548837147653103,0.00130124983843416,0.019996389746666,0.000447923463070765,0.106199137866497,"12060100","1"
"AA_0570","M",13.3047,52.9936,"2018",1.05084422575942,0.11,2,329,9.17000007629395,0,"211",1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,92.0007476806641,6.61646509170532,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","3"
"AA_0356","F",13.4589,53.1247,"2017",0.241492395724466,0.44,4,330,43.9799995422363,6.42000007629395,"121",0,23.5748672485352,174.321441650391,36.023998260498,33.1452369689941,46.4634475708008,21.0402221679688,93.0127716064453,6.5384407043457,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"SK_3092","F",14.1161,52.7914,"2015",-0.761651672736619,0.76,1,331,23.3700008392334,8.93000030517578,"112",6,20.6065368652344,114.478157043457,43.0161514282227,39.9625053405762,63.0127410888672,5.99671649932861,88,6.87792158126831,0.545795977115631,0.0857158526778221,0.986383676528931,0.0836265087127686,0.0131333274766803,151.133071899414,"12064371","2"
"SK_3137","F",14.0569,52.8092,"2015",-0.677979474445917,0.88,2,332,18.1800003051758,7.23000001907349,"112",4,37.4901962280273,142.153503417969,38.9133148193359,39.096305847168,61.8571472167969,6.81499481201172,88.1771469116211,6.53369379043579,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","2"
"AA_0155","F",13.81,51.8978,"2016",-0.658885582443033,0.16,10,333,85.0500030517578,0.5,"112",0,14.9756526947021,157.447174072266,31.4341297149658,48.0234107971191,60.2356109619141,16.0239372253418,88.672737121582,6.06953811645508,4.17577743530273,0.00283589027822018,1.93239152431488,0.20132352411747,0.000136724571348168,93.1648941040039,"12061320","2"
"AA_0469","F",13.925,51.9447,"2017",-4.75979169044015,0.7,2,334,42.1100006103516,15.3199996948242,"312",22,40.1140480041504,32.4953765869141,24.3066902160645,45.3330879211426,52.9567222595215,18.6388053894043,88,5.91615867614746,0.397166877985001,0.000489464669954032,0.11351502686739,0.0329035669565201,4.05500431952532e-05,9.40423202514648,"12061316","4"
"AA_0550","M",13.66,52.7369,"2018",2.26019190354399,0.05,10,335,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"SK_2979","M",12.2094,48.8375,"2015",-1.67392514573734,0.8,2,336,23.9400005340576,4.67000007629395,"112",12,39.9536895751953,71.4381637573242,31.7661781311035,47.3412857055664,104.058059692383,50.5674209594727,102.819602966309,7.51332569122314,1.33315908908844,0.679507374763489,0.000178761023562402,0.171994641423225,0.0876651778817177,0.0230624675750732,"09375196","2"
"SK_3168","F",13.6664,52.7339,"2015",2.40225935706526,0,15,337,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0338","M",13.8339,52.2694,"2017",-0.406713768929526,0.15,2,338,37.8199996948242,17.2700004577637,"112",14,13.3297777175903,413.573425292969,34.9961929321289,38.9877319335938,64.1193618774414,10.0127182006836,87.9999771118164,6.22724723815918,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","2"
"SK_3028","F",12.3836,49.0664,"2015",5.9554389380631,0.44,7,339,23.5900001525879,0,"211",0,15.8036270141602,65.7864990234375,54.7582702636719,62.1403541564941,116.760665893555,56.0604286193848,104.902252197266,6.0301718711853,1.02594614028931,0.00723065715283155,3.35459590132814e-05,0.336113542318344,0.00236885901540518,0.0109901009127498,"09375120","3"
"AA_0202","M",13.1633,53.2397,"2016",0.810934836559128,0.95,6,340,38.560001373291,2.75,"112",0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,94,5.82752084732056,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0139","M",14.0403,52.4317,"2016",0.729285795546873,0.85,1,341,39.25,13.4200000762939,"112",11,21.6016101837158,54.9162979125977,24.2436504364014,40.0913734436035,60.3152770996094,13,89,6.60878944396973,4.79552507400513,0.174019306898117,0.000103069047327153,0.298412412405014,0.0108287455514073,0.00641370518133044,"12067473","2"
"AA_0631","M",14.1414,53.0783,"2018",-0.957883941841449,0.78,14,342,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"AA_0266","F",14.0503,52.6792,"2016",-1.70466614780183,0.96,1,343,3.23000001907349,1.23000001907349,"211",11,38.3149147033691,321.679565429688,34.6871070861816,42.7143783569336,67.4014663696289,9,91.4722442626953,7.10136413574219,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","3"
"AA_0078","F",13.5883,52.2156,"2016",0.670020525554082,0,2,344,14.9300003051758,25.0699996948242,"311",0,29.2751140594482,30.8630084991455,40.5059127807617,35.562816619873,64.6103286743164,10.2773485183716,88.0475234985352,NA,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","4"
"AA_0246","F",13.6025,52.2225,"2017",-1.23717502593601,0.16,11,345,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0532","M",13.175,53.0219,"2018",0.00111441755696583,0.1,2,346,10.8299999237061,2.64000010490417,"112",22,27.0878925323486,639.53173828125,46.316722869873,33.0026550292969,54.7706871032715,22.5560646057129,92,NA,0.910161852836609,1.26673853397369,0.0721716657280922,0.0745571255683899,0.103766575455666,5.91203832626343,"12065100","2"
"AA_0662","M",14.1414,53.0783,"2018",-0.279808096456012,0.95,14,347,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"AA_0285","M",13.5353,52.8969,"2017",-0.42921652018097,0.18,10,348,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"AA_0112","M",13.895,52.9581,"2016",3.4583632815339,0.89,4,349,70.7200012207031,1.35000002384186,"112",0,9.54001140594482,163.967895507812,29.2789859771729,41.3893394470215,50.604419708252,14.1057767868042,92.393180847168,6.64743995666504,0.264217287302017,0.0380688942968845,0.422163009643555,0.109847255051136,0.0158269871026278,175.512542724609,"12060296","2"
"AA_0305","F",13.5353,52.8969,"2017",1.01612189469222,0.2,10,350,21.1700000762939,0,"211",0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,91.1115188598633,6.24493026733398,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","3"
"SK_3051","F",12.6064,49.2619,"2015",1.55720338775509,0.64,4,351,8.73999977111816,0.740000009536743,"211",5,26.7313861846924,50.4154930114746,52.825927734375,50.3407821655273,91.8757400512695,48.9237289428711,102.379318237305,NA,3.14951705932617,0.156506180763245,0.0274053681641817,0.704842090606689,0.0350250937044621,6.13314867019653,"09372146","3"
"AA_0587","F",14.0922,52.2125,"2018",2.23111441755697,0.68,6,352,55.0499992370605,0,"231",0,47.8688850402832,25.3767433166504,37.0869140625,34.0063705444336,96.3796768188477,16,89.0015716552734,6.3436541557312,0.564330041408539,0.249466836452484,0.000134431160404347,0.0305373091250658,0.0134992748498917,0.0072744064964354,"12067426","3"
"AA_0404","F",14.1736,52.0892,"2017",0.747937537064162,0.8,3,353,36.8800010681152,11.8699998855591,"112",31,35.555347442627,148.659286499023,31.6925086975098,37.9012641906738,75.7468795776367,17.5178699493408,87.0441665649414,5.59717798233032,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0372","F",13.4864,53.1275,"2017",-2.12890468896393,1,7,354,49.9300003051758,0.419999986886978,"121",0,82.9981155395508,55.4482460021973,33.6309776306152,32.4775848388672,44.7458000183105,19.6522178649902,93.7398986816406,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"SK_3133","M",13.6664,52.7339,"2015",3.63084422575942,0,15,355,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0430","M",14.2775,52.6867,"2017",-1.41740087780903,0.95,10,356,19.5,3.23000001907349,"112",41,58.1911582946777,121.974517822266,35.5818176269531,37.0997200012207,61.1678886413574,7.66415214538574,87,7.07854700088501,0.0684643909335136,0.0451752878725529,6.20483115199022e-05,0.0183743163943291,0.012124041095376,0.0166523847728968,"12064365","2"
"SK_3024","F",12.2997,49.5861,"2015",-0.723289229537771,0.16,4,357,2.59999990463257,0,"231",0,76.5917510986328,151.182815551758,52.1905097961426,43.4320678710938,101.924209594727,38.6680450439453,104.169929504395,5.74216032028198,2.75758719444275,0.0761228427290916,0.0136375920847058,0.381656974554062,0.0120952250435948,1.90228974819183,"09374162","3"
"AA_0334","M",14.0078,52.6825,"2017",-1.24186184446645,0.95,1,358,24.2800006866455,18.9799995422363,"112",3,24.6433582305908,39.4996643066406,33.9139938354492,43.2362022399902,68.9299087524414,9.57619476318359,91.4551391601562,6.06901454925537,0.235140323638916,0.0338128469884396,0.429184764623642,0.0273004677146673,0.00392576865851879,49.8295860290527,"12064393","2"
"SK_3177","F",14.1833,52.6378,"2015",-2.3657060014452,0.88,2,359,18.6599998474121,0,"231",1,49.2414436340332,24.3938617706299,29,36.6082801818848,57.21533203125,8.60822868347168,87,6.88618326187134,0.0863185077905655,0.0615812093019485,6.37757766526192e-05,0.0110716950148344,0.00789875071495771,0.00818023830652237,"12064340","3"
"AA_0301","F",14.0953,52.7383,"2017",-2.29774064293474,0.78,5,360,51.0299987792969,19.0400009155273,"121",0,26.858980178833,47.7492561340332,41.4794578552246,39.5336799621582,64.5990829467773,6.54433059692383,88.5178146362305,6.48357582092285,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","1"
"SK_3208","M",13.5994,52.2731,"2015",0.0391589026560287,0.1,4,361,8.26000022888184,45.7799987792969,"313",30,79.2605743408203,26.4818744659424,38.211669921875,36.3556137084961,64.1016387939453,6.99801254272461,88,NA,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","4"
"AA_0512","F",12.4464,53.5188,"2017",-0.634244744438707,0.7,3,362,41.1599998474121,0.819999992847443,"112",0,61.2560844421387,105.03173828125,63.4041709899902,35.0205955505371,53.4041709899902,41.3835716247559,97,6.28631925582886,0.00059589633019641,1.20050444820663e-05,4.56968285433845e-09,0.000551132194232196,1.11032168206293e-05,4.22640505348681e-06,"13056064","2"
"SK_3172","F",13.1972,52.9008,"2015",0.251893632663239,0,3,363,39.5999984741211,1.11000001430511,"112",1,26.0000610351562,59.1194229125977,48.8289947509766,35.4872436523438,59.1113357543945,20.5180759429932,92,5.90186405181885,4.44086933135986,0.0503958761692047,0.127040222287178,0.181027457118034,0.00205433601513505,5.17866373062134,"12065198","2"
"AA_0491","M",11.4812,53.8451,"2017",0.767934836559129,0.68,5,364,11.6499996185303,0,"211",0,30.1287498474121,342.750915527344,61.880012512207,32.3611640930176,45.3664741516113,42.5655784606934,99.710319519043,6.74648952484131,0.486360490322113,0.00637173047289252,0.0168715845793486,0.160733535885811,0.00210574432276189,5.57575988769531,"13058025","3"
"AA_0650","F",13.2144,53.1514,"2018",1.3642939985548,0.8,15,365,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3141","F",13.4286,53.0689,"2015",-0.234020678341809,0.8,5,366,41.0900001525879,0,"112",0,63.9209899902344,599.647644042969,41.9054260253906,36.9889984130859,53.2492446899414,20.2828502655029,92.8846740722656,6.09019374847412,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0207","F",14.0672,52.4019,"2016",-2.66751821743943,0.64,2,367,54.4900016784668,5.38000011444092,"112",11,16.8506603240967,232.855499267578,23.9757385253906,39.9819946289062,62.8461151123047,13.8326463699341,88.9625701904297,6.62347936630249,1.14583587646484,0.115304313600063,0.00348423351533711,0.1624905616045,0.0163512621074915,0.494097858667374,"12067144","2"
"AA_0309","F",13.8675,52.2428,"2017",-2.15299993121933,0.24,7,368,50.0200004577637,4.53000020980835,"112",0,19.5165863037109,232.118392944336,33.5533447265625,38,66.4584808349609,12,87.5531616210938,5.87880849838257,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","2"
"AA_0376","F",13.4864,53.1275,"2017",-2.87362629415845,0.91,7,369,49.9300003051758,0.419999986886978,"121",0,82.9981155395508,55.4482460021973,33.6309776306152,32.4775848388672,44.7458000183105,19.6522178649902,93.7398986816406,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"AA_0174","F",13.8473,51.8535,"2016",9.24702872856201,0.6,13,370,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"SK_2993","F",12.245,49.6772,"2015",2.15839609356562,0.08,7,371,9.6899995803833,0,"211",0,87.8018112182617,107.112091064453,64.8674850463867,34.6942901611328,104.463745117188,35.214298248291,104.418159484863,4.83688735961914,0.635191380977631,0.0338702164590359,0.00412989594042301,0.294260442256927,0.0156908072531223,1.91322672367096,"09374160","3"
"AA_0441","F",14.2606,52.0875,"2017",-1.09390946559415,0.87,8,372,7.65999984741211,43.7900009155273,"112",42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,87.2756118774414,5.71917533874512,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"AA_0172","F",13.8473,51.8535,"2016",-0.9138773794351,0.56,13,373,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"AA_0406","F",13.4864,53.1275,"2017",-0.212338781616123,0.92,7,374,49.9300003051758,0.419999986886978,"121",0,82.9981155395508,55.4482460021973,33.6309776306152,32.4775848388672,44.7458000183105,19.6522178649902,93.7398986816406,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","1"
"SK_3170","F",13.6664,52.7339,"2015",0.500574033961871,0.08,15,375,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0287","M",13.8756,52.6053,"2017",-2.07407187102175,0.9,9,376,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0454","F",14.2606,52.0875,"2017",-1.80194782381048,0.83,8,377,7.65999984741211,43.7900009155273,"112",42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,87.2756118774414,5.71917533874512,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"SK_2951","M",12.2875,49.6044,"2015",-1.86797947444592,0.05,4,378,9.42000007629395,0,"112",0,16.6773319244385,200.462646484375,51.3670463562012,38.4331474304199,95.2398910522461,32.3273048400879,103.075164794922,5.80701589584351,1.38522958755493,0.0662389248609543,0.00711655803024769,0.428663343191147,0.020497826859355,2.2022397518158,"09374132","2"
"AA_0633","F",14.1414,53.0783,"2018",-1.61906024163611,0.84,14,379,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"SK_3155","M",13.5472,52.9217,"2015",0.090844225759416,0.1,4,380,68.0400009155273,0.419999986886978,"112",0,22.1092071533203,111.397941589355,42.4467506408691,49.1705741882324,66.9662322998047,14.2238731384277,92,4.82803964614868,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","2"
"AA_0534","M",13.2829,52.9574,"2018",3.53020830955985,0.1,4,381,71.5699996948242,0.439999997615814,"121",8,52.0529556274414,633.305603027344,49.934684753418,40.8499221801758,58.9345359802246,15.9748773574829,92.9592514038086,6.52810335159302,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","1"
"AA_0157","M",13.81,51.8978,"2016",0.220653160550479,0.16,10,382,85.0500030517578,0.5,"112",0,14.9756526947021,157.447174072266,31.4341297149658,48.0234107971191,60.2356109619141,16.0239372253418,88.672737121582,6.06953811645508,4.17577743530273,0.00283589027822018,1.93239152431488,0.20132352411747,0.000136724571348168,93.1648941040039,"12061320","2"
"AA_0205","F",13.4464,53.0481,"2016",-0.612971271437985,0.64,2,383,25.7700004577637,2.84999990463257,"112",0,62.7832565307617,373.087005615234,41.7471656799316,38.3166465759277,54.1002159118652,18.2919750213623,92.1317520141602,6.29357719421387,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0489","F",11.4812,53.8451,"2017",2.42475525556129,0.91,5,384,11.6499996185303,0,"211",0,30.1287498474121,342.750915527344,61.880012512207,32.3611640930176,45.3664741516113,42.5655784606934,99.710319519043,6.74648952484131,0.486360490322113,0.00637173047289252,0.0168715845793486,0.160733535885811,0.00210574432276189,5.57575988769531,"13058025","3"
"AA_0318","F",14.1161,52.7914,"2017",-1.79994111622959,0.83,4,385,23.3700008392334,8.93000030517578,"112",6,20.6065368652344,114.478157043457,43.0161514282227,39.9625053405762,63.0127410888672,5.99671649932861,88,6.87792158126831,0.545795977115631,0.0857158526778221,0.986383676528931,0.0836265087127686,0.0131333274766803,151.133071899414,"12064371","2"
"SK_3119","F",13.8756,52.6053,"2015",-1.21947373234037,0.74,12,386,67.4199981689453,0.270000010728836,"112",0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,90.9610061645508,4.84835958480835,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","2"
"AA_0628","F",14.0939,53.0706,"2018",-0.967931708143679,0.88,7,387,56.5299987792969,0,"121",0,24.508186340332,316.626281738281,24.2312984466553,42.9505004882812,53.7810249328613,14.0121917724609,91.7855987548828,7.04087114334106,0.162654235959053,0.0085555724799633,0.009685929864645,0.126281678676605,0.00664238492026925,7.51997375488281,"12073440","1"
"SK_3194","M",14.0569,52.8092,"2015",0.895565830953941,0.85,2,388,18.1800003051758,7.23000001907349,"112",4,37.4901962280273,142.153503417969,38.9133148193359,39.096305847168,61.8571472167969,6.81499481201172,88.1771469116211,6.53369379043579,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","2"
"AA_0199","F",13.1633,53.2397,"2016",-0.557073366448801,0.84,6,389,38.560001373291,2.75,"112",0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,94,5.82752084732056,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3066","F",12.1683,48.8911,"2015",1.32419846595034,0.91,4,390,33.4700012207031,0,"112",0,48.0570907592773,17.5055294036865,30.4265460968018,44.845630645752,103.044502258301,54.9300689697266,102.156791687012,7.76372385025024,0.536088764667511,0.0299952458590269,3.91250760003459e-05,0.144040018320084,0.00805932935327291,0.0105123948305845,"09375205","2"
"AA_0466","F",13.3047,52.9936,"2017",-0.914583594835504,0,2,391,9.17000007629395,0,"211",1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,92.0007476806641,6.61646509170532,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","3"
"AA_0302","M",13.6761,52.4977,"2017",-0.642176376188529,0.39,4,392,57.1699981689453,0,"142",0,31.302547454834,317.967895507812,34.4710464477539,40.1130447387695,63.0133094787598,9.34791946411133,89,6.03938055038452,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"AA_0167","F",13.8473,51.8535,"2016",-2.6738773794351,0.52,13,393,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"SK_3209","F",13.5994,52.2731,"2015",-0.857565983741666,0.16,4,394,8.26000022888184,45.7799987792969,"313",30,79.2605743408203,26.4818744659424,38.211669921875,36.3556137084961,64.1016387939453,6.99801254272461,88,NA,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","4"
"AA_0527","M",13.9933,52.9094,"2018",-1.46025294744664,0.8,1,395,8.72999954223633,11.3900003433228,"112",19,30.4489192962646,114.454780578613,30.2452926635742,41.0192832946777,54.0138282775879,10.7683477401733,91.0068130493164,6.1142373085022,1.27460813522339,0.0363998897373676,0.0105603924021125,0.104965493083,0.00299757393077016,0.869660794734955,"12060045","2"
"AA_0401","F",14.1808,52.0747,"2017",-0.287960367925022,0.87,11,396,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
